vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 0.0 to 1.28571428571. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 187.424926984 to 188.010467028. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 39, original knot: (3167.6289999999999, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 188.010467028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=171.102 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=171.102 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=171.102 Vehicle 17 collided with vehicle 16.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 172.117768254 to 172.302957143. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 172.302957143 to 173.588671429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 173.588671429 to 174.258512698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 174.258512698 to 175.544226984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 175.544226984 to 186.59618694. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 186.59618694 to 187.181726984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 35, original knot: (3489.5910000000031, 1.0125233984581428e-13, 0.0, 187.76726702789614)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 187.181726984 to 187.767267028. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 35, original knot: (3489.5910000000031, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 35, spline check::Times: 187.767267028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=172.260 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 535
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 172.460218254 to 172.645057143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 172.645057143 to 173.930771429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 173.930771429 to 174.600612698. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 174.600612698 to 175.886326984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 175.886326984 to 182.759120274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 182.759120274 to 183.344660317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 18, original knot: (2982.4920000000097, 2.5401902803423582e-13, 0.0, 183.9302003612294)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 183.344660317 to 183.930200361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 18, original knot: (2982.4920000000097, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 18, spline check::Times: 183.930200361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=172.460 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 535
vehicle.py    _speeding_handler 787 WARNING T=172.578 Vehicle: 18 exceeded speed limit: 15.000000 on track seg: 536
vehicle.py   process_spline_msg 450   DEBUG Vehicle 58, spline check::Times: 173.910668254 to 347.942318254. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 58, spline check::Times: 347.942318254 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=175.129 Vehicle 35 collided with vehicle 39.
vehicle.py   _collision_handler 751 WARNING T=175.544 Vehicle 35 collided with vehicle 39.
vehicle.py   _collision_handler 751 WARNING T=177.131 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=177.131 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=177.131 Vehicle 17 collided with vehicle 16.
station.py                  run 272    INFO T=178.200 Passenger28 loaded into 13 (1 out of 2) at station 22, platform 2, berth 3 
station.py                  run 272    INFO T=178.200 Passenger1 loaded into 53 (1 out of 2) at station 15, platform 2, berth 3 
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 178.5 to 179.785714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 179.785714286 to 180.722222222. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 180.722222222 to 182.007936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 182.007936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=180.813 Vehicle: 13 exceeded speed limit: 15.000000 on track seg: 541
vehicle.py    _speeding_handler 787 WARNING T=181.620 Vehicle: 13 exceeded speed limit: 15.000000 on track seg: 542
vehicle.py    _speeding_handler 787 WARNING T=181.941 Vehicle: 13 exceeded speed limit: 15.000000 on track seg: 543
vehicle.py    _speeding_handler 787 WARNING T=182.921 Vehicle: 50 exceeded speed limit: 15.000000 on track seg: 482
vehicle.py   _collision_handler 751 WARNING T=183.047 Vehicle 35 collided with vehicle 39.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 183.120568254 to 183.310457143. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 183.310457143 to 184.596171429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 184.596171429 to 185.266012698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 185.266012698 to 186.551726984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 186.551726984 to 201.37868694. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 201.37868694 to 201.964226984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 50, original knot: (3986.2200000000025, 1.0125233984581428e-13, 0.0, 202.54976702789605)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 201.964226984 to 202.549767028. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 50, original knot: (3986.2200000000025, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 50, spline check::Times: 202.549767028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=183.121 Vehicle: 50 exceeded speed limit: 15.000000 on track seg: 482
vehicle.py    _speeding_handler 787 WARNING T=183.238 Vehicle: 50 exceeded speed limit: 15.000000 on track seg: 483
station.py                  run 272    INFO T=183.300 Passenger49 loaded into 25 (1 out of 2) at station 23, platform 2, berth 2 
station.py                  run 272    INFO T=183.300 Passenger41 loaded into 26 (1 out of 2) at station 23, platform 2, berth 3 
station.py                  run 272    INFO T=183.300 Passenger57 loaded into 36 (1 out of 2) at station 7, platform 2, berth 3 
vehicle.py   _collision_handler 751 WARNING T=183.473 Vehicle 35 collided with vehicle 39.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 183.6 to 184.885714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 184.885714286 to 185.822222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 185.822222222 to 187.107936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 187.107936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 53, spline check::Times: 183.6 to 184.885714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 53, spline check::Times: 184.885714286 to 185.822222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 53, spline check::Times: 185.822222222 to 187.107936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 53, spline check::Times: 187.107936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 183.6 to 184.885714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 184.885714286 to 185.822222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 185.822222222 to 187.107936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 187.107936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=185.913 Vehicle: 53 exceeded speed limit: 15.000000 on track seg: 467
vehicle.py    _speeding_handler 787 WARNING T=185.913 Vehicle: 26 exceeded speed limit: 15.000000 on track seg: 552
vehicle.py    _speeding_handler 787 WARNING T=186.038 Vehicle: 49 exceeded speed limit: 15.000000 on track seg: 482
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 186.238418254 to 186.428307143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 186.428307143 to 187.714021429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 187.714021429 to 188.383862698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 188.383862698 to 189.669576984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 189.669576984 to 202.62153694. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 202.62153694 to 203.207076984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 49, original knot: (3981.7200000000016, 1.0125233984581428e-13, 0.0, 203.79261702789603)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 203.207076984 to 203.792617028. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 49, original knot: (3981.7200000000016, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 49, spline check::Times: 203.792617028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=186.238 Vehicle: 49 exceeded speed limit: 15.000000 on track seg: 482
vehicle.py    _speeding_handler 787 WARNING T=186.356 Vehicle: 49 exceeded speed limit: 15.000000 on track seg: 483
vehicle.py    _speeding_handler 787 WARNING T=186.721 Vehicle: 26 exceeded speed limit: 15.000000 on track seg: 553
vehicle.py    _speeding_handler 787 WARNING T=186.721 Vehicle: 53 exceeded speed limit: 15.000000 on track seg: 468
vehicle.py    _speeding_handler 787 WARNING T=187.041 Vehicle: 26 exceeded speed limit: 15.000000 on track seg: 554
vehicle.py    _speeding_handler 787 WARNING T=187.042 Vehicle: 53 exceeded speed limit: 15.000000 on track seg: 469
station.py                  run 272    INFO T=188.400 Passenger51 loaded into 24 (1 out of 2) at station 23, platform 2, berth 1 
station.py                  run 272    INFO T=188.400 Passenger9 loaded into 51 (1 out of 2) at station 15, platform 2, berth 1 
station.py                  run 272    INFO T=188.400 Passenger8 loaded into 52 (1 out of 2) at station 15, platform 2, berth 2 
station.py                  run 272    INFO T=188.400 Passenger54 loaded into 43 (1 out of 2) at station 8, platform 2, berth 3 
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 188.7 to 189.285540044. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 189.285540044 to 189.871080088. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 189.871080088 to 190.575000159. Errors: Pos: -0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 190.575000159 to 191.160540203. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 52, original knot: (3499.9280003814729, 0.0, 0.0, 191.74608024648387)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 191.160540203 to 191.746080246. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 52, original knot: (3499.9280003814729, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 191.746080246 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 188.7 to 189.285540044. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 189.285540044 to 189.871080088. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 189.871080088 to 190.575000159. Errors: Pos: -0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 190.575000159 to 191.160540203. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 51, original knot: (3495.4280003814724, 0.0, 0.0, 191.74608024648387)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 191.160540203 to 191.746080246. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 51, original knot: (3495.4280003814724, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 191.746080246 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 188.7 to 189.285540044. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 189.285540044 to 189.871080088. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 189.871080088 to 192.450000159. Errors: Pos: -0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 192.450000159 to 193.035540203. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 8, original knot: (3332.9020003814699, 0.0, 0.0, 193.62108024648387)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 193.035540203 to 193.621080246. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 8, original knot: (3332.9020003814699, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 193.621080246 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 188.7 to 189.285540044. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 189.285540044 to 189.871080088. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 189.871080088 to 190.575000159. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 190.575000159 to 191.160540203. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
