base_controller.py              connect line:172 walltime:396ms     INFO Connected to server: localhost:64444
prt_controller.py               embark line:1619 walltime:31603ms     INFO t:168.300 Start Embark: Vehicle 26, pos 17.90 at station 23, plat 2, berth 3 is starting embark of (41L,). Overflow: ()
prt_controller.py               embark line:1619 walltime:31603ms     INFO t:168.300 Start Embark: Vehicle 25, pos 13.40 at station 23, plat 2, berth 2 is starting embark of (49L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:31603ms    DEBUG t:168.300 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31604ms    DEBUG t:168.300 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31605ms    DEBUG t:168.300 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31605ms    DEBUG t:168.300 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31605ms    DEBUG t:168.300 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:31605ms    DEBUG t:168.300 Station 39 heartbeat.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:390 walltime:31648ms     INFO t:168.300 Vehicle 2 Blocked for 0 from station 9.
prt_controller.py on_SIM_RESPONSE_VEHICLE_STATUS line:398 walltime:31649ms     INFO t:168.300 Launched vehicle 2 from station 9.
prt_controller.py       update_vehicle line:1446 walltime:31657ms  WARNING t:168.300 Vehicle 51 is following too close to vehicle 52. lv_dist: 0.266 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:31779ms  WARNING t:168.810 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.430 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:31800ms  WARNING t:169.010 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.431 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:31812ms  WARNING t:169.149 Vehicle 51 is following too close to vehicle 52. lv_dist: 0.266 desired separation: 2.400
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:31838ms  WARNING Speed limit violation: v_status {
  vID: 8
  nose_locID: 535
  nose_pos: 9.09494701773e-13
  tail_locID: 123
  tail_pos: 416.79901123
  vel: 20.0
  accel: 0.0
  lvID: 13
  lv_distance: 76.90599823
}
time: 169.524568254
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:31841ms  WARNING t:169.566 Vehicle 51 is following too close to vehicle 52. lv_dist: 0.266 desired separation: 2.400
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:31852ms  WARNING Speed limit violation: v_status {
  vID: 8
  nose_locID: 535
  nose_pos: 4.0
  tail_locID: 535
  tail_pos: 4.54747350886e-13
  vel: 20.0
  accel: 0.0
  lvID: 13
  lv_distance: 72.90599823
}
time: 169.724568254
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:31860ms  WARNING Speed limit violation: v_status {
  vID: 8
  nose_locID: 536
  nose_pos: -1.39607436722e-10
  tail_locID: 535
  tail_pos: 2.35100007057
  vel: 20.0
  accel: 0.0
  lvID: 13
  lv_distance: 70.5550003052
}
time: 169.842118254
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:32092ms  WARNING t:171.102 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32093ms  WARNING t:171.102 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32093ms  WARNING t:171.102 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32109ms  WARNING t:171.246 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32118ms  WARNING t:171.302 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32119ms  WARNING t:171.302 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32120ms  WARNING t:171.302 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32129ms  WARNING t:171.446 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:32277ms  WARNING Speed limit violation: v_status {
  vID: 18
  nose_locID: 535
  nose_pos: -4.54747350886e-13
  tail_locID: 123
  tail_pos: 416.79901123
  vel: 20.0
  accel: 0.0
  passengerIDs: 10
  lvID: 8
  lv_distance: 37.0381622314
}
time: 172.260218254
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:32307ms  WARNING Speed limit violation: v_status {
  vID: 18
  nose_locID: 535
  nose_pos: 4.0
  tail_locID: 535
  tail_pos: -4.54747350886e-13
  vel: 20.0
  accel: 0.0
  passengerIDs: 10
  lvID: 8
  lv_distance: 33.9578742981
}
time: 172.460218254
speed_limit: 15.0

prt_controller.py on_SIM_NOTIFY_VEHICLE_SPEEDING line:572 walltime:32377ms  WARNING Speed limit violation: v_status {
  vID: 18
  nose_locID: 536
  nose_pos: 5.77529135626e-11
  tail_locID: 535
  tail_pos: 2.35100007057
  vel: 20.0
  accel: 0.0
  passengerIDs: 10
  lvID: 8
  lv_distance: 32.0536346436
}
time: 172.577768254
speed_limit: 15.0

prt_controller.py       update_vehicle line:1446 walltime:32385ms  WARNING t:172.758 Vehicle 35 is following too close to vehicle 39. lv_dist: 18.741 desired separation: 19.274
prt_controller.py       update_vehicle line:1446 walltime:32390ms  WARNING t:172.821 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32404ms  WARNING t:172.954 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.451 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:32410ms  WARNING t:173.021 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32421ms  WARNING t:173.068 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.452 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:32426ms  WARNING t:173.154 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.452 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:32441ms  WARNING t:173.268 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.453 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:32443ms  WARNING t:173.376 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.453 desired separation: 19.995
prt_controller.py            heartbeat line:106 walltime:32453ms    DEBUG t:173.400 Station 0 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32453ms    DEBUG t:173.400 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32453ms    DEBUG t:173.400 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32453ms    DEBUG t:173.400 Station 3 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32454ms    DEBUG t:173.400 Station 4 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32454ms    DEBUG t:173.400 Station 5 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32454ms    DEBUG t:173.400 Station 6 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32454ms    DEBUG t:173.400 Station 7 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32454ms    DEBUG t:173.400 Station 8 heartbeat.
prt_controller.py               embark line:1619 walltime:32455ms     INFO t:173.400 Start Embark: Vehicle 43, pos 17.90 at station 8, plat 2, berth 3 is starting embark of (54L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:32455ms    DEBUG t:173.400 Station 9 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32455ms    DEBUG t:173.400 Station 10 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32455ms    DEBUG t:173.400 Station 11 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32455ms    DEBUG t:173.400 Station 12 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32455ms    DEBUG t:173.400 Station 13 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32456ms    DEBUG t:173.400 Station 14 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32456ms    DEBUG t:173.400 Station 15 heartbeat.
prt_controller.py               embark line:1619 walltime:32456ms     INFO t:173.400 Start Embark: Vehicle 52, pos 13.40 at station 15, plat 2, berth 2 is starting embark of (8L,). Overflow: ()
prt_controller.py               embark line:1619 walltime:32457ms     INFO t:173.400 Start Embark: Vehicle 51, pos 8.90 at station 15, plat 2, berth 1 is starting embark of (9L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:32457ms    DEBUG t:173.400 Station 16 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32457ms    DEBUG t:173.400 Station 17 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32457ms    DEBUG t:173.400 Station 18 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32457ms    DEBUG t:173.400 Station 19 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32457ms    DEBUG t:173.400 Station 20 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32457ms    DEBUG t:173.400 Station 21 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32457ms    DEBUG t:173.400 Station 22 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32458ms    DEBUG t:173.400 Station 23 heartbeat.
prt_controller.py               embark line:1619 walltime:32458ms     INFO t:173.400 Start Embark: Vehicle 24, pos 8.90 at station 23, plat 2, berth 1 is starting embark of (51L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:32458ms    DEBUG t:173.400 Station 24 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32458ms    DEBUG t:173.400 Station 25 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 26 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 27 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 28 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 31 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 32 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 33 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 35 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 36 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32459ms    DEBUG t:173.400 Station 37 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32460ms    DEBUG t:173.400 Station 38 heartbeat.
prt_controller.py            heartbeat line:106 walltime:32460ms    DEBUG t:173.400 Station 39 heartbeat.
prt_controller.py       update_vehicle line:1446 walltime:32477ms  WARNING t:173.400 Vehicle 35 is following too close to vehicle 39. lv_dist: 10.515 desired separation: 15.788
prt_controller.py       update_vehicle line:1446 walltime:32510ms  WARNING t:173.576 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.454 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:32728ms  WARNING t:175.544 Vehicle 35 is following too close to vehicle 39. lv_dist: 0.000 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:32796ms  WARNING t:176.522 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32848ms  WARNING t:176.722 Vehicle 54 is following too close to vehicle 55. lv_dist: 16.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32868ms  WARNING t:176.723 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.470 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:32889ms  WARNING t:176.923 Vehicle 66 is following too close to vehicle 69. lv_dist: 19.471 desired separation: 19.995
prt_controller.py       update_vehicle line:1446 walltime:32959ms  WARNING t:177.131 Vehicle 15 is following too close to vehicle 14. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32968ms  WARNING t:177.131 Vehicle 16 is following too close to vehicle 15. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32977ms  WARNING t:177.131 Vehicle 17 is following too close to vehicle 16. lv_dist: 0.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:32994ms  WARNING t:177.211 Vehicle 35 is following too close to vehicle 39. lv_dist: -0.084 desired separation: 2.400
prt_controller.py       update_vehicle line:1446 walltime:33007ms  WARNING t:177.331 Vehicle 15 is following too close to vehicle 14. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:33012ms  WARNING t:177.331 Vehicle 16 is following too close to vehicle 15. lv_dist: -4.000 desired separation: 20.000
prt_controller.py       update_vehicle line:1446 walltime:33013ms  WARNING t:177.331 Vehicle 17 is following too close to vehicle 16. lv_dist: -4.000 desired separation: 20.000
prt_controller.py on_SIM_COMPLETE_PASSENGERS_EMBARK line:429 walltime:33122ms     INFO t:178.200 Vehicle 13 at station 22, berth 3, plat 2 has completed embark of [28L]
prt_controller.py on_SIM_COMPLETE_PASSENGERS_EMBARK line:429 walltime:33123ms     INFO t:178.200 Vehicle 53 at station 15, berth 3, plat 2 has completed embark of [1L]
prt_controller.py            heartbeat line:106 walltime:33143ms    DEBUG t:178.500 Station 0 heartbeat.
prt_controller.py            heartbeat line:106 walltime:33143ms    DEBUG t:178.500 Station 1 heartbeat.
prt_controller.py            heartbeat line:106 walltime:33143ms    DEBUG t:178.500 Station 2 heartbeat.
prt_controller.py            heartbeat line:106 walltime:33144ms    DEBUG t:178.500 Station 3 heartbeat.
prt_controller.py               embark line:1619 walltime:33144ms     INFO t:178.500 Start Embark: Vehicle 42, pos 17.90 at station 3, plat 2, berth 3 is starting embark of (34L,). Overflow: ()
prt_controller.py            heartbeat line:106 walltime:33144ms    DEBUG t:178.500 Station 4 heartbeat.
prt_controller.py            heartbeat line:106 walltime:33144ms    DEBUG t:178.500 Station 5 heartbeat.
